target,hook,layer,cv_group_number_r2,cv_group_number_spearman,holdout_concept_r2,holdout_concept_spearman,n_samples
delta_vs_replace_with_control_number,probe_prefix,3,-0.8358087714714899,0.22835179632895689,-1.0863825552376758,0.3995679567956796,100
delta_vs_replace_with_control_number,probe_prefix,4,-0.5498482825407094,0.24375388197499512,-0.804458254350229,0.440996099609961,100
delta_vs_replace_with_control_number,probe_prefix,5,-0.8965662427868184,0.2490773692061447,-1.1678989165188476,0.38061806180618063,100
delta_vs_replace_with_control_number,probe_prefix,6,-0.4672897788289212,0.37819656961083437,-0.79865374291672,0.4283108310831083,100
delta_vs_replace_with_control_number,probe_prefix,7,-0.6159453694916714,0.25310318153474504,-0.3842275384007874,0.48296429642964295,100
delta_vs_replace_with_control_number,probe_prefix,8,-0.3061141471526303,0.27756941510179545,-0.09247605451791485,0.5296609660966096,100
delta_vs_replace_with_control_number,probe_prefix,9,-0.2978258328188812,0.29134824579067253,-0.28663323724487877,0.3891029102910291,100
delta_vs_replace_with_control_number,probe_prefix,10,-0.13169344926228876,0.4233588472017702,-0.2759873443327163,0.4435043504350435,100
delta_vs_replace_with_control_number,probe_prefix,11,-0.1153758593980454,0.399939991703795,-0.21074626148471598,0.45536153615361535,100
delta_vs_replace_with_control_number,probe_prefix,12,-0.2600242047426169,0.39611743742955435,-0.3186183799846698,0.4425322532253225,100
delta_vs_replace_with_control_number,probe_prefix,13,-0.4467003120795703,0.3880931095639048,-0.43120114906691254,0.3631923192319232,100
delta_vs_replace_with_control_number,probe_prefix,14,-0.04555407343038409,0.4426228528355515,-0.13205664642813542,0.4038883888388839,100
delta_vs_replace_with_control_number,probe_prefix,15,-0.09340955602750878,0.4085800187230774,0.04585809360869231,0.48337233723372336,100
delta_vs_replace_with_control_number,probe_prefix,16,-0.09566107210494934,0.45382044290321877,0.042143317415842096,0.5103750375037504,100
delta_vs_replace_with_control_number,probe_prefix,17,-0.08353657167162831,0.41456411221607836,-0.03502616470108899,0.4667506750675067,100
delta_vs_replace_with_control_number,probe_prefix,18,-0.08335913628660307,0.4483583221478024,-0.005758495728817037,0.48138013801380136,100
delta_vs_replace_with_control_number,probe_prefix,19,-0.1879779976867273,0.3685003273715502,-0.08596580918699748,0.4339153915391539,100
delta_vs_replace_with_control_number,probe_prefix,20,-0.26314331429089255,0.3247181102580987,-0.19919689451114908,0.4186018601860186,100
delta_vs_replace_with_control_number,probe_prefix,21,-0.5089160913861017,0.25405360022554646,-0.2531844031636399,0.4123252325232523,100
delta_vs_replace_with_control_number,probe_prefix,22,-0.5726171224188403,0.309487018931029,-0.1746349209302518,0.4308310831083108,100
delta_vs_replace_with_control_number,probe_prefix,23,-0.7812567177790279,0.30921098056148566,-0.1873945824651011,0.4598019801980198,100
delta_vs_replace_with_control_number,probe_prefix,24,-0.9364833372367829,0.31359853126807324,-0.42128823020411166,0.41293729372937293,100
delta_vs_replace_with_control_number,probe_prefix,25,-0.7650221276867113,0.2572565306542854,-0.37647833549106724,0.41147314731473145,100
delta_vs_replace_with_control_number,probe_prefix,26,-1.2854789124540216,0.22928055804149608,-0.5299607139366582,0.4003000300030003,100
delta_vs_replace_with_control_number,probe_prefix,27,-1.2405069794090093,0.27236749356237866,-0.4599099484264979,0.3866786678667867,100
delta_vs_replace_with_control_number,probe_prefix,28,-1.036327966910565,0.2695814720296573,-0.5529478364493361,0.41545754575457544,100
delta_vs_replace_with_control_number,random_mid,1,-0.49888036949836745,0.3447119152184052,-0.2888285576881937,0.47786378637863786,100
delta_vs_replace_with_control_number,random_mid,2,-0.431655433400306,0.2717177689765578,-0.2367750359567804,0.40135613561356137,100
delta_vs_replace_with_control_number,random_mid,3,-0.4959693678613668,0.3513128327509629,-0.66922123329534,0.45504950495049507,100
delta_vs_replace_with_control_number,random_mid,4,-1.562519714154491,0.3105191623997562,-0.870521643103702,0.41705370537053704,100
delta_vs_replace_with_control_number,random_mid,5,-1.1769295712340093,0.30139279804318836,-0.6241935215657557,0.4450885088508851,100
delta_vs_replace_with_control_number,random_mid,6,-0.6325782436080025,0.3477253773103154,-0.49225188607848747,0.4066246624662466,100
delta_vs_replace_with_control_number,random_mid,7,-0.31424304113535984,0.3974832504741439,-0.4791522894946554,0.4138373837383738,100
delta_vs_replace_with_control_number,random_mid,8,-0.42576578086865635,0.32765754464792424,-0.6165650814713417,0.3481308130813081,100
delta_vs_replace_with_control_number,random_mid,9,-0.5103817978635317,0.3054253706720589,-0.5536051185837914,0.42744674467446747,100
delta_vs_replace_with_control_number,random_mid,10,-0.5398441386396475,0.26928823916750777,-0.5627307321238277,0.3898709870987099,100
delta_vs_replace_with_control_number,random_mid,11,-0.5204759290706467,0.31611888916111736,-0.6096652654123247,0.38972697269726975,100
delta_vs_replace_with_control_number,random_mid,12,-0.26561877076608664,0.30756167402902007,-0.4733796438764897,0.34173417341734175,100
delta_vs_replace_with_control_number,random_mid,13,-0.4866378807286855,0.27104567555506104,-0.4091049714780657,0.4232823282328233,100
delta_vs_replace_with_control_number,random_mid,14,-0.24429035106283115,0.38344845001815214,-0.25440942644204667,0.47284728472847287,100
delta_vs_replace_with_control_number,random_mid,15,-0.3601944184141319,0.33356236542250317,-0.2900995315559154,0.5046024602460246,100
delta_vs_replace_with_control_number,random_mid,16,-0.4101604384711004,0.46518466102170414,-0.19014120687029568,0.5792259225922592,100
delta_vs_replace_with_control_number,random_mid,17,-0.40396557783180365,0.42897562793856475,-0.1974201103496791,0.576981698169817,100
delta_vs_replace_with_control_number,random_mid,18,-0.4223386996719847,0.3592699387947552,-0.33965033096718944,0.4772877287728773,100
delta_vs_replace_with_control_number,random_mid,19,-0.38708652351532913,0.36075814565664094,-0.4145541980312013,0.4492049204920492,100
delta_vs_replace_with_control_number,random_mid,20,-0.3941803570265161,0.34886449242979606,-0.5169995538551864,0.45476147614761475,100
delta_vs_replace_with_control_number,random_mid,21,-0.48078442702285895,0.30055777775971454,-0.4506161219923721,0.4337713771377138,100
delta_vs_replace_with_control_number,random_mid,22,-0.3935368972550872,0.371542759399582,-0.567746588896548,0.48574857485748574,100
delta_vs_replace_with_control_number,random_mid,23,-0.4907571948408169,0.3763565720840685,-0.5677931082751644,0.45436543654365436,100
delta_vs_replace_with_control_number,random_mid,24,-0.6436294609201336,0.36312247430012073,-0.515794125473096,0.42166216621662167,100
delta_vs_replace_with_control_number,random_mid,25,-0.8481558871502977,0.31601087382284404,-0.47762018282349583,0.3786858685868587,100
delta_vs_replace_with_control_number,random_mid,26,-1.2785130636514737,0.23715967688332198,-0.6746448199910908,0.3431023102310231,100
delta_vs_replace_with_control_number,random_mid,27,-1.3096578600574302,0.20263616658128103,-0.7398084182768703,0.3083108310831083,100
delta_vs_replace_with_control_number,random_mid,28,-1.4951876626945815,0.18456220799634246,-0.9444660419156761,0.2667146714671467,100
delta_vs_first_chunk_only,injection_end,1,-4.577667508883926,0.2539372974774955,-3.067102276807641,-0.03288328832883288,100
delta_vs_first_chunk_only,injection_end,2,-1.487441530940151,0.3114622279111121,-1.1361946157595577,0.030315031503150316,100
delta_vs_first_chunk_only,injection_end,3,-2.4918902908973966,0.3500346550832949,-1.2156369257251476,0.04037203720372037,100
delta_vs_first_chunk_only,injection_end,4,-0.5922303440259082,0.2768801479018276,-0.9313972286236627,0.06312631263126313,100
delta_vs_first_chunk_only,injection_end,5,-0.5240186226028187,0.2629873444348975,-1.037026228805281,-0.024662466246624663,100
delta_vs_first_chunk_only,injection_end,6,-0.5536248497043075,0.2004404627225202,-1.1278538054741838,-0.13023702370237022,100
delta_vs_first_chunk_only,injection_end,7,-0.49889210337898615,0.18008011179856837,-1.1141133918436612,-0.11644764476447644,100
delta_vs_first_chunk_only,injection_end,8,-0.3242636669910204,0.10735588879523399,-1.267887047373938,-0.17612961296129612,100
delta_vs_first_chunk_only,injection_end,9,-0.22780950999498373,0.19474682275414915,-1.1941796299488678,-0.13362136213621362,100
delta_vs_first_chunk_only,injection_end,10,-0.22566050049328967,0.13986228017225608,-1.0393192757181358,-0.09315331533153315,100
delta_vs_first_chunk_only,injection_end,11,-0.26080192765692134,0.09582160675268554,-1.0662054240562209,-0.12984098409840983,100
delta_vs_first_chunk_only,injection_end,12,-0.3834691591509265,0.009901406008387471,-1.120925295921142,-0.1462226222622262,100
delta_vs_first_chunk_only,injection_end,13,-0.2782921315599076,0.05182951533220817,-1.097807737831869,-0.17044104410441044,100
delta_vs_first_chunk_only,injection_end,14,-0.22544382834390442,0.1021945117108113,-1.0033291474003936,-0.14288628862886288,100
delta_vs_first_chunk_only,injection_end,15,-0.2263330156361778,0.13126263941058638,-1.1249175500031954,-0.16715271527152714,100
delta_vs_first_chunk_only,injection_end,16,-0.32906720716944515,0.09098519294511291,-1.1765880549591414,-0.1692889288928893,100
delta_vs_first_chunk_only,injection_end,17,-0.2802542874020848,0.16101534738842302,-1.1548690394914414,-0.1755895589558956,100
delta_vs_first_chunk_only,injection_end,18,-0.6976554816578664,0.03559094716872713,-1.1418647400422697,-0.15907590759075907,100
delta_vs_first_chunk_only,injection_end,19,-0.36469075321552236,0.18103425014959545,-0.8058875195673842,-0.055073507350735074,100
delta_vs_first_chunk_only,injection_end,20,-0.5223705571439035,0.15854251317672546,-0.760222596254839,-0.04717671767176718,100
delta_vs_first_chunk_only,injection_end,21,-0.6036863149275316,0.13447269180644178,-0.7799416261792169,-0.052205220522052204,100
delta_vs_first_chunk_only,injection_end,22,-0.1207913356288497,0.25858949573874196,-0.7772787568619337,-0.05068106810681068,100
delta_vs_first_chunk_only,injection_end,23,-0.020349526327997136,0.3339404179720951,-0.6795479914857423,-0.01894989498949895,100
delta_vs_first_chunk_only,injection_end,24,-0.2541967195432637,0.27147855019360556,-0.6528201645861402,-0.020534053405340535,100
delta_vs_first_chunk_only,injection_end,25,-0.35007251625076097,0.2733704591429225,-0.7004094238851923,-0.03003900390039004,100
delta_vs_first_chunk_only,injection_end,26,-0.55539849017491,0.24224912636863627,-0.7600436889040676,-0.07645964596459646,100
delta_vs_first_chunk_only,injection_end,27,-0.5723856311461324,0.2069627679821666,-0.7314524105605973,-0.09580558055805581,100
delta_vs_first_chunk_only,injection_end,28,-0.7013199299504218,0.20111376506894754,-0.7639336258236447,-0.08482448244824482,100
delta_vs_first_chunk_only,after_injection,1,-1.2495189990694597,0.2054625594520398,-1.5508618349673555,-0.03613561356135613,100
delta_vs_first_chunk_only,after_injection,2,-0.7007568946512286,0.21936049127513407,-1.036649090634846,0.009264926492649265,100
delta_vs_first_chunk_only,after_injection,3,-0.5340733120785195,0.23660230757419284,-1.0575977469497446,-0.05021302130213021,100
delta_vs_first_chunk_only,after_injection,4,-0.5578887873334555,0.2517117432895884,-1.040918985091308,-0.03675967596759676,100
delta_vs_first_chunk_only,after_injection,5,-0.7769095761995559,0.22386111686551435,-1.0751362148702799,-0.06441044104410441,100
delta_vs_first_chunk_only,after_injection,6,-0.5412054908464474,0.32663838293851327,-1.0887232582355004,-0.059705970597059704,100
delta_vs_first_chunk_only,after_injection,7,-0.4025205506381222,0.3387890919414648,-1.0230500535471925,-0.0018241824182418241,100
delta_vs_first_chunk_only,after_injection,8,-0.48665166111349767,0.35278303711048714,-1.1367475255396013,-0.013621362136213622,100
delta_vs_first_chunk_only,after_injection,9,-0.571791715998186,0.33087498453967784,-1.0458692771542752,-0.006168616861686169,100
delta_vs_first_chunk_only,after_injection,10,-0.7076030501772752,0.342984704130542,-1.196542651161899,-0.08031203120312032,100
delta_vs_first_chunk_only,after_injection,11,-0.8277512260506033,0.33844104356247534,-1.31722291151467,-0.09597359735973597,100
delta_vs_first_chunk_only,after_injection,12,-0.48909028766310514,0.4167304263338192,-1.0194599452282684,-0.04652865286528653,100
delta_vs_first_chunk_only,after_injection,13,-0.6298057398938834,0.382470311121566,-1.2330621726374171,-0.142010201020102,100
delta_vs_first_chunk_only,after_injection,14,-0.38620118444230545,0.3670961279739971,-1.0015234935452941,-0.12682868286828683,100
delta_vs_first_chunk_only,after_injection,15,-0.42680228600730263,0.3519859823199852,-1.2150795129613439,-0.18971497149714972,100
delta_vs_first_chunk_only,after_injection,16,-0.3567097035551967,0.3067035521749598,-1.1190327520792263,-0.14193819381938194,100
delta_vs_first_chunk_only,after_injection,17,-0.3245207881558574,0.3206665728975336,-1.190245059932947,-0.15711971197119712,100
delta_vs_first_chunk_only,after_injection,18,-0.30589303079628594,0.3712896095381308,-1.067366744968837,-0.13437743774377436,100
delta_vs_first_chunk_only,after_injection,19,-0.0077812922551303565,0.4260532217218778,-0.5709873408320698,0.06955895589558955,100
delta_vs_first_chunk_only,after_injection,20,0.15040470237102244,0.49690656117001997,-0.5867578495713046,0.06289828982898289,100
delta_vs_first_chunk_only,after_injection,21,0.14740292593746118,0.5117331312944771,-0.6091242305031772,0.035247524752475244,100
delta_vs_first_chunk_only,after_injection,22,0.16009331480631683,0.5195717796510378,-0.5702499083744079,0.04112811281128113,100
delta_vs_first_chunk_only,after_injection,23,0.12114838180294962,0.4941101640791663,-0.5156545677287754,0.06647464746474648,100
delta_vs_first_chunk_only,after_injection,24,0.11378030918002802,0.43930306345995734,-0.5286923730846855,0.04956495649564956,100
delta_vs_first_chunk_only,after_injection,25,0.03860833713846157,0.3929598006383304,-0.5530629065360293,0.04232823282328233,100
delta_vs_first_chunk_only,after_injection,26,0.09101086106575884,0.4127193683061112,-0.5679425433396719,0.04732073207320732,100
delta_vs_first_chunk_only,after_injection,27,0.17208720699408353,0.4314899774350572,-0.4627943263954786,0.08343234323432343,100
delta_vs_first_chunk_only,after_injection,28,0.1990224096722909,0.45038795548697774,-0.38375328564047373,0.11632763276327633,100
delta_vs_first_chunk_only,cot_end,1,-3.8833889379489124,0.07487240732156608,-7.608518241116743,-0.003276327632763276,100
delta_vs_first_chunk_only,cot_end,2,-7.911970580764089,0.27892477075528677,-6.473742533668068,0.05623762376237624,100
delta_vs_first_chunk_only,cot_end,3,-7.884378225100473,0.1965573216172074,-5.827406615109445,0.030159015901590158,100
delta_vs_first_chunk_only,cot_end,4,-8.520842813865368,0.28355311548888507,-6.033416583597784,0.018025802580258026,100
delta_vs_first_chunk_only,cot_end,5,-4.255812932445145,0.38889238979033025,-5.882134061617862,0.042352235223522355,100
delta_vs_first_chunk_only,cot_end,6,-1.833248228925357,0.5182740404858297,-2.9342464175325293,0.07233123312331233,100
delta_vs_first_chunk_only,cot_end,7,-1.9475613575380728,0.2739869063823971,-2.7103572441929984,-0.009864986498649865,100
delta_vs_first_chunk_only,cot_end,8,-2.2233878156633655,0.29178030844019426,-3.822559600600359,-0.09984998499849985,100
delta_vs_first_chunk_only,cot_end,9,-2.126094641154512,0.2633173913018438,-3.5502321705985915,-0.08589258925892589,100
delta_vs_first_chunk_only,cot_end,10,-2.093774681097226,0.3907514870558537,-2.8233901158021584,-0.03509150915091509,100
delta_vs_first_chunk_only,cot_end,11,-2.3603220082102667,0.3392571570028643,-3.411809143483884,-0.04256825682568257,100
delta_vs_first_chunk_only,cot_end,12,-0.9514241506751002,0.4317793130433356,-1.8087282497466366,0.015493549354935493,100
delta_vs_first_chunk_only,cot_end,13,-1.1002364694058682,0.3969851812421418,-2.207664977263882,-0.012121212121212121,100
delta_vs_first_chunk_only,cot_end,14,-0.19848387318120864,0.4503205949052082,-1.4470249417584249,0.0027002700270027003,100
delta_vs_first_chunk_only,cot_end,15,-0.08071739650905241,0.4671543363278472,-1.2584551751230753,0.07047104710471047,100
delta_vs_first_chunk_only,cot_end,16,-0.1906676100904412,0.4404565452179588,-0.9010863104512057,0.10574257425742574,100
delta_vs_first_chunk_only,cot_end,17,-0.07204528054743986,0.4045354443899543,-0.8145449624435064,0.009420942094209421,100
delta_vs_first_chunk_only,cot_end,18,-0.32043037196257695,0.331288049290831,-0.8723242588688476,-0.012625262526252625,100
delta_vs_first_chunk_only,cot_end,19,-0.5540012491521609,0.2075040883029323,-0.9928544457951063,-0.0032523252325232523,100
delta_vs_first_chunk_only,cot_end,20,-0.7897239915506713,0.23598280178893852,-1.1376033959911869,0.057905790579057904,100
delta_vs_first_chunk_only,cot_end,21,-0.4250359855416923,0.34693430582566664,-0.8426053095352881,0.18783078307830783,100
delta_vs_first_chunk_only,cot_end,22,-0.4897244175294442,0.2522210589190305,-0.9199286603300529,0.12042004200420042,100
delta_vs_first_chunk_only,cot_end,23,-0.3892226150976785,0.35579545583898164,-0.8477821674721091,0.08828082808280828,100
delta_vs_first_chunk_only,cot_end,24,-0.497781539245868,0.24704833990715347,-0.8226116236037326,0.03968796879687969,100
delta_vs_first_chunk_only,cot_end,25,-0.47742437877604926,0.3104420830496419,-0.8556131499090529,0.02915091509150915,100
delta_vs_first_chunk_only,cot_end,26,-0.5226019263334827,0.30226892245362746,-0.8421827975035057,0.11415541554155416,100
delta_vs_first_chunk_only,cot_end,27,-0.5429597296228144,0.3311160121570664,-1.1127385552706404,0.047032703270327034,100
delta_vs_first_chunk_only,cot_end,28,-0.8403688110841625,0.24815923883082153,-1.338910870212128,-0.007596759675967597,100
delta_vs_first_chunk_only,probe_prefix,1,-2.0854660420466398,0.13750352562193366,-2.466096143234589,-0.09462946294629462,100
delta_vs_first_chunk_only,probe_prefix,2,-0.625375293019067,0.2527918966723216,-1.1413334152875496,0.06895889588958896,100
delta_vs_first_chunk_only,probe_prefix,3,-0.686131196417535,0.20355429420171858,-1.2072456649145287,0.004128412841284128,100
delta_vs_first_chunk_only,probe_prefix,4,-0.8948671448684764,0.1625155649214845,-1.5672519966796625,-0.03311131113111311,100
delta_vs_first_chunk_only,probe_prefix,5,-0.868775675298955,0.1796595118091591,-1.3303940326368213,0.008676867686768676,100
delta_vs_first_chunk_only,probe_prefix,6,-0.7347858012019817,0.2802157908894917,-1.0931947601614396,0.058205820582058206,100
delta_vs_first_chunk_only,probe_prefix,7,-0.9173838357293376,0.2402801199889956,-1.5774717012635695,-0.03587158715871587,100
delta_vs_first_chunk_only,probe_prefix,8,-0.9006628008299782,0.2043650200131174,-1.7542208495047005,-0.02783078307830783,100
delta_vs_first_chunk_only,probe_prefix,9,-0.5386563349037161,0.3455731452236523,-1.4220991136961958,0.007344734473447345,100
delta_vs_first_chunk_only,probe_prefix,10,-0.7748239083409285,0.2579173982839304,-1.7896265633149353,0.0324992499249925,100
delta_vs_first_chunk_only,probe_prefix,11,-0.7874095029598995,0.2501807753180581,-1.4732318375275444,-0.0177017701770177,100
delta_vs_first_chunk_only,probe_prefix,12,-0.7464556930184985,0.2576458129639689,-1.4260703777300554,-0.024734473447344734,100
delta_vs_first_chunk_only,probe_prefix,13,-0.7102634050265355,0.2941668894213746,-1.8234692017428555,-0.08110411041104111,100
delta_vs_first_chunk_only,probe_prefix,14,0.09450219402834825,0.4841847546622737,-0.7145726135736514,0.060666066606660664,100
delta_vs_first_chunk_only,probe_prefix,15,0.14174843980248064,0.507739622759461,-0.47539698467121183,0.14354635463546356,100
delta_vs_first_chunk_only,probe_prefix,16,0.1299702302692891,0.5308189692880789,-0.4823930971124486,0.153987398739874,100
delta_vs_first_chunk_only,probe_prefix,17,-0.054581240900733796,0.4037661237983148,-0.589766890272025,0.09531353135313532,100
delta_vs_first_chunk_only,probe_prefix,18,-0.49717717572578235,0.27219946919867577,-0.7251287970783347,0.003972397239723972,100
delta_vs_first_chunk_only,probe_prefix,19,-0.22468449589939432,0.32309187933187267,-0.7382415533801236,-0.005796579657965797,100
delta_vs_first_chunk_only,probe_prefix,20,-0.21241116403245086,0.3519859823199852,-0.5439182996346341,0.09966996699669967,100
delta_vs_first_chunk_only,probe_prefix,21,-0.23603737243872924,0.41251057686580095,-0.495174757192808,0.09314131413141315,100
delta_vs_first_chunk_only,probe_prefix,22,-0.19769021412877819,0.4721650478533039,-0.4966015376309114,0.10533453345334534,100
delta_vs_first_chunk_only,probe_prefix,23,-0.36431749812341696,0.4627783265393808,-0.4913971524498941,0.11734773477347735,100
delta_vs_first_chunk_only,probe_prefix,24,-0.025454388704815756,0.4659555640286326,-0.5200522217150989,0.12441644164416442,100
delta_vs_first_chunk_only,probe_prefix,25,-0.602635486042594,0.40106215441852505,-0.6577848557976886,0.08882088208820882,100
delta_vs_first_chunk_only,probe_prefix,26,-0.41731988125230624,0.4004416616955539,-0.5319276237563073,0.13046504650465046,100
delta_vs_first_chunk_only,probe_prefix,27,-0.38273108094575825,0.39123755607808364,-0.5996673322619428,0.10346234623462346,100
delta_vs_first_chunk_only,probe_prefix,28,-0.2611798064679558,0.41199450358293954,-0.5160105921405953,0.1175997599759976,100
delta_vs_first_chunk_only,random_mid,1,-2.3650164510656007,0.19942572032680977,-1.7055380211133673,0.09308130813081308,100
delta_vs_first_chunk_only,random_mid,2,-1.9470532143590318,0.14199216301240264,-1.867975640126927,0.08043204320432043,100
delta_vs_first_chunk_only,random_mid,3,-1.795419221390616,0.13252842155139752,-1.4994572111568458,0.013153315331533154,100
delta_vs_first_chunk_only,random_mid,4,-1.6992896085563114,0.15158152471022274,-1.2696196170108225,0.09821782178217822,100
delta_vs_first_chunk_only,random_mid,5,-1.7355814002513301,0.14145766272271196,-1.1943799933072765,0.039903990399039906,100
delta_vs_first_chunk_only,random_mid,6,-1.796788904630958,0.12314311698692454,-1.269223165580991,0.04927692769276928,100
delta_vs_first_chunk_only,random_mid,7,-1.6489256750797439,0.08596194877626305,-1.465941440166084,-0.017485748574857487,100
delta_vs_first_chunk_only,random_mid,8,-1.9372293696030356,0.13024810458560485,-1.6052902515448704,-0.08034803480348035,100
delta_vs_first_chunk_only,random_mid,9,-1.6414368781883768,0.0938710481470913,-1.6304734173292545,-0.038307830783078305,100
delta_vs_first_chunk_only,random_mid,10,-1.876012798454457,0.04179580964933139,-1.5292523374814269,-0.0025202520252025204,100
delta_vs_first_chunk_only,random_mid,11,-2.143404624104301,0.13437667846051368,-1.7813896585283424,0.07044704470447044,100
delta_vs_first_chunk_only,random_mid,12,-1.7175745782656344,0.12820258950530222,-1.1963124738512385,0.038523852385238526,100
delta_vs_first_chunk_only,random_mid,13,-2.115004775587663,0.0923348346122415,-1.5521224268919407,-0.005784578457845785,100
delta_vs_first_chunk_only,random_mid,14,-1.781521503616164,0.11924257480859497,-1.9808291082124563,-0.017905790579057907,100
delta_vs_first_chunk_only,random_mid,15,-1.4338271653896126,0.11726229954882766,-1.3314173131597844,0.026714671467146716,100
delta_vs_first_chunk_only,random_mid,16,-1.4537943035021361,0.15595567795785692,-1.0064900423331933,0.11689168916891689,100
delta_vs_first_chunk_only,random_mid,17,-1.6296274801875863,0.1894403323502861,-1.1044160874375213,0.11752775277527752,100
delta_vs_first_chunk_only,random_mid,18,-1.3959785254238124,0.13761712888558747,-1.2482186231251529,0.10708670867086709,100
delta_vs_first_chunk_only,random_mid,19,-1.2851300086859223,0.0210329235923771,-1.4421256411770802,-0.05688568856885689,100
delta_vs_first_chunk_only,random_mid,20,-1.143753882569459,0.20959776306724703,-1.5351649618735461,0.0550975097509751,100
delta_vs_first_chunk_only,random_mid,21,-1.1674636072292448,0.13005046728107472,-1.3119187897596163,0.051017101710171014,100
delta_vs_first_chunk_only,random_mid,22,-1.5606304389473147,0.1144779125169124,-1.4677512521584362,0.025082508250825083,100
delta_vs_first_chunk_only,random_mid,23,-1.495686090493297,0.11390817506133999,-1.5829127399979486,0.06406240624062406,100
delta_vs_first_chunk_only,random_mid,24,-1.832516046506615,0.11099742872701833,-1.7054901672769223,0.04268826882688269,100
delta_vs_first_chunk_only,random_mid,25,-1.7438853986151068,0.10368841276824078,-1.497722842403972,0.11777977797779778,100
delta_vs_first_chunk_only,random_mid,26,-2.632482282932439,0.16238857213504043,-2.1579743222075827,0.08862886288628863,100
delta_vs_first_chunk_only,random_mid,27,-2.002247953181018,0.1679398476065041,-2.1568545876295113,0.11392739273927392,100
delta_vs_first_chunk_only,random_mid,28,-1.7803362360636963,0.24564414472295482,-1.8820840978674789,0.08025202520252026,100
