target,hook,layer,cv_group_number_r2,cv_group_number_spearman,holdout_concept_r2,holdout_concept_spearman,n_samples
delta_vs_replace_with_control_number,after_injection,32,-0.20031357948492912,0.027067183683961087,-0.322894232989843,0.07669990009005445,100
delta_vs_replace_with_control_number,cot_end,1,-1.264079094915274,0.10976445151968307,-0.8793606862024428,0.06492068683103576,100
delta_vs_replace_with_control_number,cot_end,2,-1.1269897000746703,0.10822671426882556,-1.31929764472078,0.08457271098961254,100
delta_vs_replace_with_control_number,cot_end,3,-1.7241791124208032,-0.03986505825750941,-1.5439946059080012,-0.14229265614422323,100
delta_vs_replace_with_control_number,cot_end,4,-1.680258023075206,-0.0513125309419049,-1.064083548764994,0.014605504367015533,100
delta_vs_replace_with_control_number,cot_end,5,-0.7804614292323444,-0.19342195200523424,-0.7988716829745643,-0.07079529191538589,100
delta_vs_replace_with_control_number,cot_end,6,-0.7534572138247209,-0.020626046382366443,-0.5031398633295445,0.0931775972929405,100
delta_vs_replace_with_control_number,cot_end,7,-0.37519175054083664,0.1070662211150175,-0.6916718813208158,0.003282338080837098,100
delta_vs_replace_with_control_number,cot_end,8,-0.5754642527357605,0.03985377050255269,-0.6248810744312261,0.025514628006799527,100
delta_vs_replace_with_control_number,cot_end,9,-0.22364189965818637,-0.006501049420697687,-0.43585131866033433,0.07276349464027541,100
delta_vs_replace_with_control_number,cot_end,10,-0.2834017273225362,0.028579405625061578,-0.4935610974428204,0.0493190798654481,100
delta_vs_replace_with_control_number,cot_end,11,-0.23049661855437353,0.07172379571566184,-0.4079363334823929,0.08906117330125084,100
delta_vs_replace_with_control_number,cot_end,12,-0.3252039042522694,0.014262861439692581,-0.3419585810362107,0.09757605033362349,100
delta_vs_replace_with_control_number,cot_end,13,-0.17002344632269617,0.14483593760165633,-0.2656360320548816,0.13102949603868166,100
delta_vs_replace_with_control_number,cot_end,14,-0.16764129305714426,0.07735898294903235,-0.3024135286615717,0.10053435503902146,100
delta_vs_replace_with_control_number,cot_end,15,-0.1561703963328347,0.11857361884306687,-0.2839239403762712,0.09577586491451723,100
delta_vs_replace_with_control_number,cot_end,16,-0.15776122152468486,0.05739909621970795,-0.32499248690478977,0.07279949834865754,100
delta_vs_replace_with_control_number,cot_end,17,-0.13499857986991048,-0.04299332796193438,-0.28022168766494193,0.050999252923280614,100
delta_vs_replace_with_control_number,cot_end,18,-0.11747355039698437,-0.03686395542319917,-0.3031597364030336,0.09220549716662312,100
delta_vs_replace_with_control_number,cot_end,19,-0.19616662076057145,-0.07091339126122476,-0.3565900812301366,0.0862828871377635,100
delta_vs_replace_with_control_number,cot_end,20,-0.20276056029462874,-0.048442722830129584,-0.35176779217151943,0.07773200639700871,100
delta_vs_replace_with_control_number,cot_end,21,-0.17942256538469858,-0.07161488164773913,-0.34019098840475404,0.057809954425566,100
delta_vs_replace_with_control_number,cot_end,22,-0.24829077317068737,-0.08749366609941173,-0.3740280010613519,0.04777692102308039,100
delta_vs_replace_with_control_number,cot_end,23,-0.20995672985227531,-0.05038253995553014,-0.27845707755014315,0.10636695579692577,100
delta_vs_replace_with_control_number,cot_end,24,-0.2480333435530746,-0.07122533318463438,-0.29341013494905943,0.0699192016780875,100
delta_vs_replace_with_control_number,cot_end,25,-0.2847643994898783,-0.04725416531831227,-0.290205123776601,0.08567082409526737,100
delta_vs_replace_with_control_number,cot_end,26,-0.31081936081898776,-0.04314301378057847,-0.3208860447417814,0.06376256754474406,100
delta_vs_replace_with_control_number,cot_end,27,-0.2922079624509002,-0.013884929652688805,-0.30051803922952325,0.09232550952789688,100
delta_vs_replace_with_control_number,cot_end,28,-0.21603128293623053,0.0453464953119872,-0.2944621733147499,0.11015334579511263,100
delta_vs_replace_with_control_number,cot_end,29,-0.20706757594417002,0.05200239254986525,-0.2909977216108639,0.12726710851274955,100
delta_vs_replace_with_control_number,cot_end,30,-0.14965377822771408,0.060383411106002344,-0.2724998421784788,0.15269172724859378,100
delta_vs_replace_with_control_number,cot_end,31,-0.21072368766780025,0.01833893239177226,-0.2914864251648748,0.1352119268290719,100
delta_vs_replace_with_control_number,cot_end,32,-0.14462979116000563,0.097690702918643,-0.27834691666505984,0.14900134713942592,100
delta_vs_replace_with_control_number,probe_prefix,1,-0.47504452723808965,-0.06445397407529872,-0.7127120197730217,0.09399368134960202,100
delta_vs_replace_with_control_number,probe_prefix,2,-0.31195233955892987,0.091723024144285,-0.4857017679998603,0.11584793233755213,100
delta_vs_replace_with_control_number,probe_prefix,3,-0.24201226758243033,0.022510829292444096,-0.4431531580061743,0.13554196082257472,100
delta_vs_replace_with_control_number,probe_prefix,4,-0.2311734956987921,0.001836927794830645,-0.3231703071405785,0.0940956918566847,100
delta_vs_replace_with_control_number,probe_prefix,5,-0.27944515211016663,-0.04057388419615408,-0.41637981619281805,-0.004014413484606981,100
delta_vs_replace_with_control_number,probe_prefix,6,-0.26779974303254095,-0.003847839533664137,-0.4328107919156703,-0.02595267312544872,100
delta_vs_replace_with_control_number,probe_prefix,7,-0.16418949383818005,-0.010703213242071994,-0.32132093595953837,0.11420976360616543,100
delta_vs_replace_with_control_number,probe_prefix,8,-0.02266448852677838,0.08231685907350503,-0.23924758102562405,0.12216658315861513,100
delta_vs_replace_with_control_number,probe_prefix,9,0.03605288416000363,0.03274624462892377,-0.18456516400970413,0.1422086474913316,100
delta_vs_replace_with_control_number,probe_prefix,10,-0.08854817433688633,0.012870268755469632,-0.287296412175178,0.06124830857605897,100
delta_vs_replace_with_control_number,probe_prefix,11,-0.15405801663006202,-0.0010805360280854773,-0.2823971470914519,0.08424267699610972,100
delta_vs_replace_with_control_number,probe_prefix,12,-0.19316489453126295,-0.0025212053106691695,-0.3109964553983422,0.09949624811400351,100
delta_vs_replace_with_control_number,probe_prefix,13,-0.31383632174741405,-0.028465864943300837,-0.34275877137485966,0.05749192166819056,100
delta_vs_replace_with_control_number,probe_prefix,14,-0.2955337684109314,-0.03514143282451324,-0.6169160427232283,0.031437238035659155,100
delta_vs_replace_with_control_number,probe_prefix,15,-0.39441463081821526,-0.05764555856751436,-0.5751878670297765,0.09328560841808689,100
delta_vs_replace_with_control_number,probe_prefix,16,-0.32321602981880293,0.029629898375405157,-0.5220945208029293,0.05626179496513461,100
delta_vs_replace_with_control_number,probe_prefix,17,-0.27467370550390036,0.05111535710637689,-0.5849349447087633,0.040750197270502254,100
delta_vs_replace_with_control_number,probe_prefix,18,-0.34832270447288183,0.038466389597066754,-0.6261863670998615,0.011071140327503557,100
delta_vs_replace_with_control_number,probe_prefix,19,-0.30652039970587186,0.09940931458386391,-0.7034597287768725,-0.003678378873040477,100
delta_vs_replace_with_control_number,probe_prefix,20,-0.35777529992000456,0.07447849995882286,-0.8302142969357262,-0.010099040201186172,100
delta_vs_replace_with_control_number,probe_prefix,21,-0.236090852849832,0.09756552149377236,-0.6733545177950473,-0.008892915970384972,100
delta_vs_replace_with_control_number,probe_prefix,22,-0.16449130440824522,0.13268623859196832,-0.6495947094143877,-0.0065406736894194455,100
delta_vs_replace_with_control_number,probe_prefix,23,-0.25692806469357654,0.13558559858291658,-0.7295067620018174,0.010411072340497925,100
delta_vs_replace_with_control_number,probe_prefix,24,-0.39012797629735974,0.08952240992688179,-0.8400806703601209,-0.002526260204812465,100
delta_vs_replace_with_control_number,probe_prefix,25,-0.3663212215907081,0.09777386238626401,-0.8310315173551677,0.00018601915997431453,100
delta_vs_replace_with_control_number,probe_prefix,26,-0.2814803732743574,0.11565937585068273,-0.693424082082919,0.023306400559362502,100
delta_vs_replace_with_control_number,probe_prefix,27,-0.26667248493784923,0.13863318867237148,-0.5398211340923234,0.05106525972198118,100
delta_vs_replace_with_control_number,probe_prefix,28,-0.25317164200812936,0.13522308093696367,-0.5307174833365418,0.03931004893521724,100
delta_vs_replace_with_control_number,probe_prefix,29,-0.31122610946259477,0.14972162134271605,-0.574522567305541,0.06365455641959769,100
delta_vs_replace_with_control_number,probe_prefix,30,-0.16895609893343422,0.18448952083972764,-0.4547856490221003,0.09396367825928358,100
delta_vs_replace_with_control_number,probe_prefix,31,-0.1923238041110995,0.18218873914575714,-0.3807123491774156,0.08685294585381381,100
delta_vs_replace_with_control_number,probe_prefix,32,-0.11899535338566913,0.17457260129307647,-0.48102766354890725,0.08670293040222163,100
delta_vs_replace_with_control_number,random_mid,1,-0.1039044873338082,0.03368200124476856,-0.32381783410025067,0.08792158345299207,100
delta_vs_replace_with_control_number,random_mid,2,-0.055522014076930803,0.17527726864123994,-0.26789874078208054,0.1114321461044269,100
delta_vs_replace_with_control_number,random_mid,3,-0.06949382381141267,0.0635773483960657,-0.32861598446926,0.05407789449074287,100
delta_vs_replace_with_control_number,random_mid,4,-0.0567694570994981,0.0600901699792462,-0.31792173652354494,0.020564241502416314,100
delta_vs_replace_with_control_number,random_mid,5,-0.05502212850430244,0.0862520818912121,-0.32049507002413224,0.048197253500848504,100
delta_vs_replace_with_control_number,random_mid,6,-0.064381882995864,0.06277238632173629,-0.30852403332032097,0.05388587356046061,100
delta_vs_replace_with_control_number,random_mid,7,-0.11425585463182086,0.023014933661101886,-0.30782387331277095,0.05524802203465042,100
delta_vs_replace_with_control_number,random_mid,8,-0.11053166966445138,0.039810912895260224,-0.28153286446818493,0.10255117807887214,100
delta_vs_replace_with_control_number,random_mid,9,-0.12189955538120878,0.09234870337320371,-0.27895127961950306,0.1324344353540496,100
delta_vs_replace_with_control_number,random_mid,10,-0.09111948028339056,0.08727103115683156,-0.3032601007498026,0.12992616195223752,100
delta_vs_replace_with_control_number,random_mid,11,-0.10820628120981612,0.0842335334428849,-0.32184151291906526,0.09634050111505513,100
delta_vs_replace_with_control_number,random_mid,12,-0.11376272129644138,0.024071869235031955,-0.3232642745125818,0.10409334617520158,100
delta_vs_replace_with_control_number,random_mid,13,-0.047075553577581086,0.10931586937910441,-0.28254567052582447,0.09460631208844342,100
delta_vs_replace_with_control_number,random_mid,14,-0.08482452796429474,0.07781106725983908,-0.29718260167645094,0.10366129908206648,100
delta_vs_replace_with_control_number,random_mid,15,-0.058551250813188016,0.17516194503740506,-0.2809045327581028,0.13062262973688202,100
delta_vs_replace_with_control_number,random_mid,16,-0.043232472762585905,0.19466647983721258,-0.29531261656727636,0.14738806529978102,100
delta_vs_replace_with_control_number,random_mid,17,-0.06825439715982884,0.146125366397084,-0.28916386867255106,0.17003453376494562,100
delta_vs_replace_with_control_number,random_mid,18,-0.07180273658533576,0.07289928846621073,-0.2519312066350168,0.19514785656344816,100
delta_vs_replace_with_control_number,random_mid,19,-0.051493737361791636,0.04662498961309058,-0.26247899714512446,0.20524037120138464,100
delta_vs_replace_with_control_number,random_mid,20,-0.09113383082576365,0.017732743571143243,-0.2838712558529979,0.1778833892902332,100
delta_vs_replace_with_control_number,random_mid,21,-0.09128709275020253,0.0676833729738118,-0.29132850767480023,0.16680018122050372,100
delta_vs_replace_with_control_number,random_mid,22,-0.07305703409981845,0.10058469017949827,-0.2804161222675916,0.14257554073458173,100
delta_vs_replace_with_control_number,random_mid,23,-0.10326354889448264,0.09594016949133993,-0.3001672368329551,0.11379040315445596,100
delta_vs_replace_with_control_number,random_mid,24,-0.13114199459345088,0.09288547209790679,-0.30626041367533596,0.12372148564249184,100
delta_vs_replace_with_control_number,random_mid,25,-0.112526363821148,0.0962557280270654,-0.2868867432693236,0.12903806514968205,100
delta_vs_replace_with_control_number,random_mid,26,-0.10661883127337402,0.07524042174205248,-0.2821621252927142,0.08925372865682528,100
delta_vs_replace_with_control_number,random_mid,27,-0.11506641210470714,0.07689791643410458,-0.29189872992220556,0.08846164231941095,100
delta_vs_replace_with_control_number,random_mid,28,-0.08196227466551198,0.072161581065915,-0.260532427324782,0.08766355532792527,100
delta_vs_replace_with_control_number,random_mid,29,-0.07698574920592693,0.09715277831609595,-0.25566674221639785,0.09469632189951323,100
delta_vs_replace_with_control_number,random_mid,30,-0.08628329439226068,0.08451043086591688,-0.267359621323626,0.08492751188285975,100
delta_vs_replace_with_control_number,random_mid,31,-0.12902822870797137,0.002088992413683739,-0.3016053424824743,0.05891442167222742,100
delta_vs_replace_with_control_number,random_mid,32,-0.10163301326803142,0.03717633071634736,-0.30696687102665865,0.05950848642528818,100
delta_vs_first_chunk_only,injection_end,1,-0.24602421966558574,-0.1379749299378903,-0.4491553251043148,-0.14824015818324637,100
delta_vs_first_chunk_only,injection_end,2,-0.2513357580580986,-0.17028903085197447,-0.446266376984072,-0.13978523659645095,100
delta_vs_first_chunk_only,injection_end,3,-0.28650178220372036,-0.18803297073809264,-0.46489251052431,-0.1540907959029948,100
delta_vs_first_chunk_only,injection_end,4,-0.36451519504314533,-0.17931656830180906,-0.4875509969014291,-0.14783211370638186,100
delta_vs_first_chunk_only,injection_end,5,-0.43461044552964,-0.10086385193249359,-0.4450324150070877,-0.10732169806943657,100
delta_vs_first_chunk_only,injection_end,6,-0.39452721595786366,-0.015932046877339266,-0.37925904651638787,-0.036687998993376304,100
delta_vs_first_chunk_only,injection_end,7,-0.43003213635127624,0.020079961095968123,-0.3358593466372719,0.03607593227807955,100
delta_vs_first_chunk_only,injection_end,8,-0.4365077920136313,0.04255472705063244,-0.31203934626326557,0.08241298301848711,100
delta_vs_first_chunk_only,injection_end,9,-0.34145113438307595,0.15438736721818058,-0.19330714006942706,0.1807457012887615,100
delta_vs_first_chunk_only,injection_end,10,-0.34464670223893923,0.1797744181539332,-0.15168840066675737,0.21326924635649122,100
delta_vs_first_chunk_only,injection_end,11,-0.3457925963510593,0.1451533132984414,-0.16942381488469538,0.21757171532578315,100
delta_vs_first_chunk_only,injection_end,12,-0.3753099516477516,0.15498167273783997,-0.18688129331708536,0.2065065092178692,100
delta_vs_first_chunk_only,injection_end,13,-0.344643495451882,0.16953915642646614,-0.18648868420452702,0.204112248243326,100
delta_vs_first_chunk_only,injection_end,14,-0.3176965501146347,0.16223648089077264,-0.20530065207776804,0.19817760136657603,100
delta_vs_first_chunk_only,injection_end,15,-0.4101455093739237,0.1452202187520751,-0.2079717718361831,0.17226677708567992,100
delta_vs_first_chunk_only,injection_end,16,-0.4488200577545405,0.156108377921056,-0.2251972887063889,0.14870820920082625,100
delta_vs_first_chunk_only,injection_end,17,-0.42152401902425374,0.17227284058249467,-0.19177716286603896,0.20943482840477917,100
delta_vs_first_chunk_only,injection_end,18,-0.39023796268993705,0.20083324404246952,-0.1910565503915298,0.21187709461189466,100
delta_vs_first_chunk_only,injection_end,19,-0.4015555681409304,0.18465437265155762,-0.18862308099671443,0.21413334054279254,100
delta_vs_first_chunk_only,injection_end,20,-0.4141732338982571,0.18786788735861756,-0.16027544875722244,0.24232441337087265,100
delta_vs_first_chunk_only,injection_end,21,-0.3658771557636,0.2232120786184287,-0.1491707773672768,0.2437465683858269,100
delta_vs_first_chunk_only,injection_end,22,-0.33470377247820093,0.2079949257086679,-0.14642606488768717,0.2271547598780275,100
delta_vs_first_chunk_only,injection_end,23,-0.37591491401258104,0.19878139949991477,-0.14180899624170884,0.23343144403685503,100
delta_vs_first_chunk_only,injection_end,24,-0.35977628501176406,0.19117255646410938,-0.1433204599395126,0.23190727790268467,100
delta_vs_first_chunk_only,injection_end,25,-0.3023318249178142,0.2167227620762852,-0.13322277794021087,0.24268445261516486,100
delta_vs_first_chunk_only,injection_end,26,-0.29498158915045436,0.20987437241634296,-0.13683743021450567,0.23584370697361284,100
delta_vs_first_chunk_only,injection_end,27,-0.2762894695785354,0.2000588459410952,-0.13322717203331114,0.24273245784773717,100
delta_vs_first_chunk_only,injection_end,28,-0.2899941607632259,0.2103456090118747,-0.15983479113744825,0.2197319507915364,100
delta_vs_first_chunk_only,injection_end,29,-0.3026513344284878,0.21018542098988904,-0.17856074871801542,0.18718440310752052,100
delta_vs_first_chunk_only,injection_end,30,-0.3161261215163682,0.18873475877092868,-0.21345071120641723,0.16082953042533069,100
delta_vs_first_chunk_only,injection_end,31,-0.3114831514313814,0.18892141947126756,-0.23987850249346332,0.13433064204542394,100
delta_vs_first_chunk_only,injection_end,32,-0.3461018631600592,0.18903247556291441,-0.23521879855079675,0.13352055374576646,100
delta_vs_first_chunk_only,after_injection,1,-0.7324488384303676,-0.08878377664757589,-0.867325271943473,-0.17466103806022312,100
delta_vs_first_chunk_only,after_injection,2,-0.8313203996372578,-0.02285347412980043,-0.7237396473408626,-0.1088398635495354,100
delta_vs_first_chunk_only,after_injection,3,-0.8454083335583229,0.04058649922294302,-0.5239795030218908,-0.0812548567826805,100
delta_vs_first_chunk_only,after_injection,4,-0.5805130019510485,0.041366769169544196,-0.5014654641232803,-0.04330672043428145,100
delta_vs_first_chunk_only,after_injection,5,-0.6598426738407797,0.04388737614151133,-0.4995995009290577,-0.013609483434245577,100
delta_vs_first_chunk_only,after_injection,6,-0.5678326966531244,0.11327517272470507,-0.42504625120346584,-0.00036003924429221107,100
delta_vs_first_chunk_only,after_injection,7,-0.37408135440411816,0.13335135242396928,-0.5553151928698754,-0.01951412704063784,100
delta_vs_first_chunk_only,after_injection,8,-0.2531225179793273,0.2231827051792162,-0.6056120188468455,0.03489980408005833,100
delta_vs_first_chunk_only,after_injection,9,-0.08741047550778402,0.28232259406227045,-0.4308022400286575,0.12153124691083585,100
delta_vs_first_chunk_only,after_injection,10,-0.27761157876700016,0.1961190548163805,-0.4904263524360719,0.09967686478229863,100
delta_vs_first_chunk_only,after_injection,11,-0.262758221838743,0.17654422774088616,-0.42818968016628367,0.09927482095950567,100
delta_vs_first_chunk_only,after_injection,12,-0.2482461441871595,0.15775367742637475,-0.43894572426297773,0.045508960478535476,100
delta_vs_first_chunk_only,after_injection,13,-0.2770320868792586,0.19499048480396913,-0.5065333743141414,0.06463304500452342,100
delta_vs_first_chunk_only,after_injection,14,-0.453586690625309,0.16737053465979507,-0.589409368603419,0.02886914673816379,100
delta_vs_first_chunk_only,after_injection,15,-0.3913885026168238,0.12890494606704678,-0.5143325709242275,0.033171615707455714,100
delta_vs_first_chunk_only,after_injection,16,-0.4789914137482616,0.07678409039716838,-0.6795380926643944,-0.06234679580326788,100
delta_vs_first_chunk_only,after_injection,17,-0.370319321134603,0.0658772729585234,-0.6027518981028304,-0.06421299921951584,100
delta_vs_first_chunk_only,after_injection,18,-0.3740187108453148,0.04549356806152299,-0.5514168978708933,-0.05014146542176193,100
delta_vs_first_chunk_only,after_injection,19,-0.34878015461690715,0.08212147749887007,-0.5313898863355255,-0.03201949012572064,100
delta_vs_first_chunk_only,after_injection,20,-0.366050076004768,0.09330700691829587,-0.5384168257841557,-0.03039331287233415,100
delta_vs_first_chunk_only,after_injection,21,-0.40702457727566355,0.07780966509196403,-0.5334819520354479,-0.016585807853727857,100
delta_vs_first_chunk_only,after_injection,22,-0.4514606835823294,0.0737712600134221,-0.5717570569732713,-0.04402079826879434,100
delta_vs_first_chunk_only,after_injection,23,-0.48378891962104187,0.05604481142969647,-0.6067862321727056,-0.05498399325749217,100
delta_vs_first_chunk_only,after_injection,24,-0.5193104092652399,0.0322845968154357,-0.6166643148893161,-0.06600119413283383,100
delta_vs_first_chunk_only,after_injection,25,-0.5113916526240492,0.022228826952813082,-0.6357521310460312,-0.0721698665183737,100
delta_vs_first_chunk_only,after_injection,26,-0.5199705497235758,-0.00277940380716205,-0.6972597937139573,-0.09076589348606641,100
delta_vs_first_chunk_only,after_injection,27,-0.46643284011019337,0.030264285731765605,-0.6791615968261067,-0.10334326442000764,100
delta_vs_first_chunk_only,after_injection,28,-0.5306706409973356,0.01781094240691302,-0.7253609722415193,-0.12162725737598043,100
delta_vs_first_chunk_only,after_injection,29,-0.504708253525723,0.008596341796665347,-0.7286777435229703,-0.12616975250813384,100
delta_vs_first_chunk_only,after_injection,30,-0.5182024549676834,-0.007473752374993836,-0.7430859447455975,-0.14876221508747006,100
delta_vs_first_chunk_only,after_injection,31,-0.42692707633128424,0.024233803512964197,-0.6512126147177195,-0.1256776988742678,100
delta_vs_first_chunk_only,after_injection,32,-0.5163566776738493,-0.012552302181616154,-0.7088967004267903,-0.13352055374576646,100
delta_vs_first_chunk_only,cot_end,1,-5.128867300569234,0.0706263074625513,-3.433771178867401,-0.08633141012720068,100
delta_vs_first_chunk_only,cot_end,2,-1.1176481623366592,0.13366911175420704,-0.9473913002026648,-0.037822122612896775,100
delta_vs_first_chunk_only,cot_end,3,-1.5545179648565557,0.0032716426059209965,-0.7486376688893195,0.010183109959398036,100
delta_vs_first_chunk_only,cot_end,4,-1.5577676048677263,0.05554638849625691,-1.1773942448850274,-0.033693672611679416,100
delta_vs_first_chunk_only,cot_end,5,-0.7419776001108642,0.11697597526761873,-0.8033151046875529,0.08234097516962867,100
delta_vs_first_chunk_only,cot_end,6,-0.3116299096934769,0.1715645934136389,-0.4428446410389295,0.02483070654801949,100
delta_vs_first_chunk_only,cot_end,7,-0.8345254576861596,0.11677202998398199,-0.6496552156867235,0.05623812995844337,100
delta_vs_first_chunk_only,cot_end,8,-0.39805289599481997,0.14062829397515741,-0.4255545791859108,0.03985034368907623,100
delta_vs_first_chunk_only,cot_end,9,-0.2878321007143174,0.22453673400342927,-0.4255171736489536,0.11791885315977066,100
delta_vs_first_chunk_only,cot_end,10,-0.2693435824288988,0.24638244159255296,-0.3373242803190082,0.11022601464006042,100
delta_vs_first_chunk_only,cot_end,11,-0.4316151956210177,0.14201372757242467,-0.38319062887001065,0.11148015134101162,100
delta_vs_first_chunk_only,cot_end,12,-0.34445946613912537,0.07671874871604967,-0.36701511384377183,0.07883059253777962,100
delta_vs_first_chunk_only,cot_end,13,-0.4984874808798856,0.04118667875086965,-0.4460722542873832,0.045502959824463944,100
delta_vs_first_chunk_only,cot_end,14,-0.5831135718284697,0.007125663149855368,-0.5913193260937999,-0.04261664521605472,100
delta_vs_first_chunk_only,cot_end,15,-0.4008888851181589,0.015397915736629334,-0.35503731625938784,0.02692493481898585,100
delta_vs_first_chunk_only,cot_end,16,-0.4284772966328618,-0.011891792112752557,-0.45839385078857653,-0.018692037432837292,100
delta_vs_first_chunk_only,cot_end,17,-0.5232914786787222,-0.04238728154203331,-0.44626722668962016,-0.010573152474047932,100
delta_vs_first_chunk_only,cot_end,18,-0.5984782811007991,-0.029667162212093555,-0.588341228378189,-0.04613902915604685,100
delta_vs_first_chunk_only,cot_end,19,-0.5400722505801352,-0.014581320898682753,-0.5588953507871486,-0.04121849281738663,100
delta_vs_first_chunk_only,cot_end,20,-0.4728412010497216,-0.005949058282650944,-0.49689836854638547,-0.017215876531239224,100
delta_vs_first_chunk_only,cot_end,21,-0.48140216020117976,-0.00952686896612555,-0.5245479909099264,-0.05988652763393777,100
delta_vs_first_chunk_only,cot_end,22,-0.3872166756906017,0.024414477684456592,-0.4715800779901167,-0.006894751528195841,100
delta_vs_first_chunk_only,cot_end,23,-0.21017352567549907,0.08683085608789519,-0.3778535665007223,0.06333090307099992,100
delta_vs_first_chunk_only,cot_end,24,-0.23255859995626604,0.02419836723531953,-0.35857303694941534,0.057864307211829856,100
delta_vs_first_chunk_only,cot_end,25,-0.27680858210020953,0.02757809453710194,-0.3799066097433883,0.037468084022676096,100
delta_vs_first_chunk_only,cot_end,26,-0.3055300866837696,0.005138595375660291,-0.4152064414878358,0.026336870719975237,100
delta_vs_first_chunk_only,cot_end,27,-0.36082368483453053,0.03784900299143465,-0.4819854153148726,-0.01600974506286032,100
delta_vs_first_chunk_only,cot_end,28,-0.2865834069103841,0.03128799058062153,-0.44966310754368366,-0.004986543533447123,100
delta_vs_first_chunk_only,cot_end,29,-0.2108817341318796,0.057694967129370084,-0.3897120852088798,0.00015601700585995813,100
delta_vs_first_chunk_only,cot_end,30,-0.16274553925977608,0.07699558176920383,-0.3651249869549158,0.01951412704063784,100
delta_vs_first_chunk_only,cot_end,31,-0.28420856990994037,0.021899192179222437,-0.42163914232520594,-0.02776502638900101,100
delta_vs_first_chunk_only,cot_end,32,-0.32217858281880773,-0.011495909799471803,-0.4720886478711306,-0.05680219144116783,100
delta_vs_first_chunk_only,probe_prefix,1,-0.4383920608718126,0.2036000553592402,-0.38355415203696563,0.13757099524405383,100
delta_vs_first_chunk_only,probe_prefix,2,-0.9291773755436386,-0.05210015812254739,-0.5920819306684977,-0.013117429800379556,100
delta_vs_first_chunk_only,probe_prefix,3,-0.8669520864213158,-0.09356925948646841,-0.6145616156276026,-0.0860433787317669,100
delta_vs_first_chunk_only,probe_prefix,4,-0.6702244111912996,-0.10464485349125023,-0.588855610712846,-0.07802050423812214,100
delta_vs_first_chunk_only,probe_prefix,5,-0.4749545551743031,-0.05412317382565817,-0.524838573959,-0.05057351251491258,100
delta_vs_first_chunk_only,probe_prefix,6,-0.44841384023421704,-0.06979124981007774,-0.5570886537903166,-0.03633396040315563,100
delta_vs_first_chunk_only,probe_prefix,7,-0.3067923795203298,0.004598322497378251,-0.6444995639928206,-0.04253863671312474,100
delta_vs_first_chunk_only,probe_prefix,8,-0.2735247894525423,0.05458556980242877,-0.6279690628320826,-0.022934499861413844,100
delta_vs_first_chunk_only,probe_prefix,9,-0.29578191006172716,0.10875791009766614,-0.60175216300979,0.004680510175798744,100
delta_vs_first_chunk_only,probe_prefix,10,-0.23846458334465503,0.06370417538143343,-0.5982440828674305,-0.010387132197830289,100
delta_vs_first_chunk_only,probe_prefix,11,-0.2389298704717191,0.07109454817501021,-0.5300993548808401,-0.0034443754370621525,100
delta_vs_first_chunk_only,probe_prefix,12,-0.34438468213838136,0.05632644907689312,-0.4747733725780494,0.037000033005096224,100
delta_vs_first_chunk_only,probe_prefix,13,-0.22830165540720881,0.152104824332337,-0.49211613325386483,0.07944265925307636,100
delta_vs_first_chunk_only,probe_prefix,14,-0.26472480976853063,0.15579068596861667,-0.4664380840922422,0.11217022655923836,100
delta_vs_first_chunk_only,probe_prefix,15,-0.30097942217235185,0.1474194578712355,-0.6425767790326085,0.12312142023979311,100
delta_vs_first_chunk_only,probe_prefix,16,-0.30476875523603697,0.08892291273324286,-0.7831350327303594,0.07550022952807665,100
delta_vs_first_chunk_only,probe_prefix,17,-0.48330257647757713,0.0016928499355407724,-0.9035273742821401,0.041992577192614886,100
delta_vs_first_chunk_only,probe_prefix,18,-0.5985769258768923,-0.04040340674752522,-0.9732148039440707,0.026414879222905217,100
delta_vs_first_chunk_only,probe_prefix,19,-0.5645938851095134,-0.03667775449096592,-0.9517487100823523,0.026564895574693638,100
delta_vs_first_chunk_only,probe_prefix,20,-0.6528361744520428,-0.05084552820578136,-0.9796857734725368,0.016909843173590847,100
delta_vs_first_chunk_only,probe_prefix,21,-0.6321328664692376,-0.03110161530509483,-0.9057930372535659,0.006462704435045189,100
delta_vs_first_chunk_only,probe_prefix,22,-0.7190266545604356,-0.03861138576382358,-0.844601921691402,0.02003018329079001,100
delta_vs_first_chunk_only,probe_prefix,23,-1.1191232804849816,-0.016988580505979702,-1.0003524273494664,-0.0018662034162479607,100
delta_vs_first_chunk_only,probe_prefix,24,-1.4051888885882389,-0.0007743957760744777,-1.2197045771127857,-0.0032763571230591208,100
delta_vs_first_chunk_only,probe_prefix,25,-1.396548930056417,0.012066094281632226,-1.0100543052599038,0.018722040703194977,100
delta_vs_first_chunk_only,probe_prefix,26,-1.2516975991332817,0.007563888432028445,-1.0206630231121219,0.020222204221079187,100
delta_vs_first_chunk_only,probe_prefix,27,-1.240354411174489,0.0005162607503583937,-0.9816934057323938,0.026576896882836713,100
delta_vs_first_chunk_only,probe_prefix,28,-1.2416472241079628,-0.002389206728402799,-1.027317348589162,0.013849509597107052,100
delta_vs_first_chunk_only,probe_prefix,29,-1.3981722546204658,0.01254633684010515,-1.12375068103088,-0.0294572108371744,100
delta_vs_first_chunk_only,probe_prefix,30,-1.5963519455462247,0.04923942627494126,-1.3256582764568523,0.0030483322683407203,100
