,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
114,-3.6707077026367188,-2.0847702026367188,-5.756645202636719,-7.780082702636719,-6.952210156043293,-6.165141347795725,-6.709894887782866,-6.600417494524663,-6.811561558279209,-7.90850586257875
115,-3.2779507637023926,-1.340450644493103,-5.027950763702393,-7.942013263702393,-7.012404915534717,-6.090098790824413,-6.449865817223326,-6.801402211091954,-5.91866051791294,-7.439947411417961
116,-4.10054874420166,-1.6786737442016602,-5.91304874420166,-8.67867374420166,-6.999144064844586,-6.640742294490337,-7.053746578421851,-6.749000549214543,-6.983468288417498,-7.753580063581467
117,-3.73123836517334,-1.8484258651733398,-5.81717586517334,-7.94998836517334,-7.012660965323448,-6.356213070452213,-6.7157022913525,-6.3562573192702985,-6.7939181166293565,-7.622922932729125
118,-4.015749931335449,-1.7579376697540283,-5.929812431335449,-8.28918743133545,-7.367427342491283,-6.828002102673054,-7.031427262845682,-6.867324709816785,-6.984596724592848,-7.994510609656572
119,-3.8337130546569824,-1.9430880546569824,-5.935275554656982,-8.036837577819824,-6.9510201144294115,-6.437318809330463,-7.060328243773256,-6.482162356306617,-6.888498539890861,-7.758709285408258
120,-3.9796383380889893,-2.0030758380889893,-5.76870059967041,-7.94057559967041,-6.815745935236919,-6.542295202612877,-6.6984566426617675,-6.698401212605859,-6.737604487017961,-7.819875566288829
121,-4.10130500793457,-1.9841173887252808,-5.64036750793457,-8.15599250793457,-6.999859802999708,-6.374553233385086,-6.741985915527039,-6.5856933592858695,-6.734257688236539,-7.792093528434634
122,-3.8503055572509766,-1.9284306764602661,-5.811243057250977,-8.256555557250977,-7.061361425068753,-6.589157942682505,-6.850360511223698,-6.54562973969314,-6.873851531818218,-7.752009702846408
123,-3.994882583618164,-1.971445083618164,-5.783945083618164,-8.299570083618164,-6.627795571999741,-6.352759677916765,-6.635549067588727,-6.432391762691623,-6.729369395681715,-7.571395579725504
124,-3.5778608322143555,-1.9059858322143555,-5.7653608322143555,-8.038798332214355,-6.788936843819101,-6.5151730440557,-6.484171031093865,-6.437248468319012,-6.765486470918404,-7.5193397384136915
125,-3.998396396636963,-1.920271396636963,-5.849958896636963,-8.107771873474121,-7.303217402135488,-6.930254191160202,-6.943773982791754,-6.592157006207344,-7.12350177209737,-7.713771278038621
126,-4.3806891441345215,-1.9822514057159424,-6.3025641441345215,-8.755688667297363,-7.505827059765579,-7.111900299787521,-7.36513185271906,-6.771325588160835,-7.560446736737504,-8.041691703721881
127,-4.069580078125,-2.124267578125,-6.046142578125,-8.343017578125,-6.874420988708152,-6.301605924963951,-6.850900289929996,-6.452408909664882,-6.936888806623756,-7.796906404197216
128,-4.13999080657959,-1.936866044998169,-5.82749080657959,-8.32749080657959,-7.132324684876949,-6.445553749799728,-7.054122683977766,-6.600941657930889,-6.890109412786842,-7.782154006883502
129,-4.037522315979004,-2.060959577560425,-5.529709815979004,-8.295334815979004,-6.8658027528144885,-6.034806679934263,-6.850106950994814,-6.4125365017835065,-6.553313241543947,-7.659717570990324
130,-4.179739952087402,-1.976615071296692,-5.921927452087402,-8.328177452087402,-7.390878299571341,-6.780437305569649,-7.211080070250318,-6.828194022042226,-7.101789220876526,-8.012037282809615
131,-4.150210380554199,-2.04864764213562,-5.853335380554199,-8.7048978805542,-7.22846090006351,-6.348784156143665,-7.033085701878008,-6.52522420873629,-6.8925481921760365,-7.933237366378307
132,-3.86228609085083,-2.03416109085083,-5.59666109085083,-8.159160614013672,-6.6749120871390915,-6.023910351097584,-6.55766927946388,-6.448237657447862,-6.612429131768295,-7.703627133741975
133,-4.146398544311523,-2.2010862827301025,-5.732336044311523,-8.755773544311523,-6.998066300577193,-6.089508108794689,-6.88083398159506,-6.6073482035853885,-6.6934263589500915,-7.982155719771981
134,-3.7924160957336426,-1.9799162149429321,-5.839291095733643,-7.870541095733643,-6.659735194130917,-6.475684300065041,-6.72997009608298,-6.292428612630829,-6.68314122652373,-7.556086111813784
135,-4.000616550445557,-2.0631165504455566,-5.844366550445557,-8.305303573608398,-7.055423491023248,-6.310161802917719,-7.078799842089211,-6.680314898431789,-6.774174206191674,-7.914809389039874
136,-3.063657760620117,-1.6027202606201172,-4.735532760620117,-7.188657760620117,-6.165435052695102,-5.4423162415623665,-5.946560974771273,-5.977745294258057,-5.696662765098154,-7.126901805400848
