,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
015,-38.5,-39.75,-44.0,-44.0,-43.25,-41.25,-40.75,-44.25,-45.0,-46.25
016,-38.25,-40.75,-44.0,-46.25,-42.0,-41.5,-40.25,-44.75,-43.0,-45.75
017,-38.75,-39.5,-43.0,-43.0,-42.5,-42.0,-39.0,-44.25,-44.5,-46.75
018,-36.75,-39.5,-43.0,-44.0,-42.0,-41.0,-40.25,-43.5,-43.0,-44.75
019,-38.25,-40.25,-41.5,-43.5,-40.75,-40.75,-38.5,-43.75,-42.25,-46.25
020,-34.5,-36.75,-39.75,-40.5,-39.0,-38.75,-37.0,-40.75,-40.25,-43.0
021,-36.5,-37.0,-40.0,-42.75,-38.75,-38.75,-38.75,-42.75,-40.75,-43.5
022,-38.0,-39.0,-42.5,-45.25,-39.75,-40.75,-40.5,-44.25,-42.0,-45.5
023,-37.75,-38.5,-42.0,-43.75,-40.25,-41.0,-40.25,-43.75,-42.25,-45.0
024,-38.0,-38.0,-41.5,-43.0,-40.75,-39.75,-39.25,-44.5,-41.0,-44.25
025,-38.0,-37.75,-41.5,-43.5,-40.75,-39.75,-39.5,-43.0,-41.5,-44.5
026,-37.0,-37.5,-41.25,-43.75,-39.5,-39.5,-38.5,-42.75,-40.25,-43.75
027,-37.25,-37.0,-41.75,-42.0,-40.75,-39.75,-38.25,-42.75,-41.75,-44.0
028,-36.5,-37.75,-41.5,-43.0,-41.0,-40.25,-39.75,-43.75,-41.75,-43.25
029,-36.25,-38.75,-39.25,-41.5,-38.75,-38.0,-37.0,-42.25,-39.75,-43.0
030,-34.5,-37.0,-39.75,-41.0,-40.25,-38.75,-37.25,-41.25,-40.5,-42.25
031,-36.5,-37.75,-41.25,-43.0,-41.5,-39.5,-39.25,-43.25,-42.0,-44.0
032,-37.25,-37.5,-40.75,-42.25,-39.75,-39.0,-39.0,-43.5,-40.5,-43.0
033,-37.25,-38.0,-41.25,-42.25,-40.5,-39.75,-39.0,-43.5,-42.5,-44.25
034,-38.5,-38.75,-42.25,-44.25,-42.5,-40.5,-40.25,-45.0,-43.0,-45.0
035,-37.0,-38.0,-42.0,-43.25,-42.5,-40.5,-39.25,-43.5,-43.0,-44.25
036,-37.0,-38.0,-41.75,-44.25,-41.25,-39.5,-39.5,-43.25,-41.75,-44.0
037,-36.25,-36.5,-40.0,-41.0,-40.25,-39.0,-37.0,-42.0,-41.25,-43.25
038,-37.0,-38.75,-42.5,-44.0,-42.5,-41.0,-40.5,-44.25,-42.75,-44.5
039,-37.75,-39.75,-42.25,-44.0,-43.0,-41.25,-39.75,-44.25,-43.5,-45.25
040,-35.0,-36.5,-40.25,-41.0,-41.5,-38.75,-37.0,-42.25,-40.0,-42.5
041,-35.5,-36.25,-39.75,-41.75,-40.75,-38.25,-37.25,-43.0,-40.25,-42.75
042,-35.0,-35.75,-40.75,-43.75,-40.75,-38.75,-38.0,-41.5,-40.5,-43.5
043,-37.0,-37.75,-41.75,-43.5,-42.0,-39.75,-38.75,-44.25,-42.5,-44.0
044,-37.75,-38.5,-41.0,-44.0,-42.0,-39.25,-38.0,-45.0,-41.75,-44.75
045,-37.25,-38.0,-41.75,-43.25,-42.75,-39.5,-38.25,-44.0,-42.75,-44.5
046,-37.75,-38.25,-41.5,-44.5,-41.25,-39.0,-38.25,-44.25,-41.0,-44.5
047,-37.5,-37.5,-41.5,-42.0,-42.5,-39.75,-37.5,-43.75,-42.75,-45.0
048,-37.0,-38.75,-42.75,-44.0,-43.75,-40.75,-40.0,-44.75,-43.25,-44.75
049,-37.5,-39.0,-40.75,-43.0,-41.75,-39.25,-37.5,-44.25,-41.5,-44.75
050,-37.25,-38.25,-41.25,-42.25,-42.75,-39.25,-38.0,-42.0,-42.0,-44.5
051,-37.5,-38.25,-40.75,-43.0,-41.5,-38.75,-39.0,-42.75,-41.75,-44.75
052,-37.5,-37.75,-41.0,-42.75,-41.25,-38.5,-38.25,-42.75,-41.75,-44.5
053,-37.25,-37.75,-40.5,-42.25,-41.0,-38.0,-38.0,-42.0,-42.25,-43.5
054,-39.25,-39.25,-41.75,-44.0,-43.75,-39.25,-39.75,-44.75,-43.5,-45.25
055,-38.75,-38.5,-40.75,-42.25,-43.25,-39.5,-38.5,-44.0,-44.0,-45.0
